sex,math,income,cappun,height,idealheight,diff,kkardashtemp
female,no,68000,favor,63.1,65,1.8999999999999986,14
male,no,36800,favor,71.2,73,1.7999999999999972,99
female,no,14700,oppose,68.3,70,1.7000000000000028,12
male,no,41000,oppose,72.6,75,2.4000000000000057,95
male,no,45700,favor,71.7,74,2.299999999999997,90
female,no,69900,oppose,68.1,70,1.9000000000000057,11
male,no,62600,favor,69.4,72,2.5999999999999943,99
female,no,38100,oppose,65.9,68,2.0999999999999943,0
female,no,6100,favor,62.1,63,0.8999999999999986,7
female,no,15500,oppose,65.6,67,1.4000000000000057,2
female,no,21900,favor,63.7,65,1.2999999999999972,8
male,no,16500,oppose,70,72,2,97
female,no,89100,oppose,67.4,70,2.5999999999999943,20
male,no,14300,favor,70,72,2,95
female,no,13600,oppose,62.2,64,1.7999999999999972,12
female,yes,56200,oppose,63.6,65,1.3999999999999986,5
female,no,92000,oppose,68.9,70,1.0999999999999943,8
male,no,24200,oppose,68.3,71,2.700000000000003,92
male,no,24400,favor,65.1,67,1.9000000000000057,83
male,no,90900,oppose,68.7,71,2.299999999999997,85
female,no,62900,oppose,69.9,71,1.0999999999999943,15
male,no,9600,favor,69.5,72,2.5,88
female,no,92300,oppose,64.7,67,2.299999999999997,13
female,no,19600,oppose,59.2,61,1.7999999999999972,12
female,no,18100,favor,65.4,66,0.5999999999999943,1
male,no,48700,oppose,73.9,77,3.0999999999999943,93
female,no,11700,oppose,65.5,67,1.5,5
female,no,18400,oppose,59.4,61,1.6000000000000014,20
male,no,39300,favor,66.2,69,2.799999999999997,99
male,no,13900,oppose,72.1,74,1.9000000000000057,71
female,no,7300,oppose,59.8,61,1.2000000000000028,12
female,no,70800,favor,66,68,2,21
female,no,15000,oppose,67.7,69,1.2999999999999972,31
female,no,31800,oppose,62.6,65,2.3999999999999986,2
male,no,80200,oppose,76.1,78,1.9000000000000057,68
male,no,38000,oppose,71.4,74,2.5999999999999943,87
female,no,29800,favor,55.5,57,1.5,2
male,no,104400,oppose,73,76,3,87
male,no,42300,favor,76.8,80,3.200000000000003,74
female,no,9200,oppose,64.4,66,1.5999999999999943,11
female,no,9100,oppose,66.5,68,1.5,10
female,no,40000,oppose,67.2,68,0.7999999999999972,12
female,no,32600,oppose,70.5,72,1.5,3
male,no,48900,oppose,74.9,78,3.0999999999999943,97
female,no,7400,oppose,68.7,70,1.2999999999999972,3
male,no,86500,oppose,70.2,73,2.799999999999997,73
male,no,4300,oppose,72.2,75,2.799999999999997,80
male,no,22000,oppose,70.7,73,2.299999999999997,86
female,no,56900,favor,62.8,64,1.2000000000000028,9
female,no,7600,favor,63.5,65,1.5,13
female,no,12600,oppose,71.1,73,1.9000000000000057,5
male,no,61400,favor,69.6,72,2.4000000000000057,93
male,no,61800,oppose,69.9,72,2.0999999999999943,76
female,no,68700,favor,76.2,78,1.7999999999999972,15
male,no,32300,favor,69.7,72,2.299999999999997,89
male,no,136700,favor,77.3,80,2.700000000000003,90
male,no,67500,favor,67,70,3,84
female,no,71600,oppose,66.1,68,1.9000000000000057,10
male,no,25800,oppose,72.3,75,2.700000000000003,75
female,no,54500,oppose,62.8,64,1.2000000000000028,2
female,no,9800,oppose,57.1,58,0.8999999999999986,23
male,no,63000,favor,68.1,71,2.9000000000000057,93
female,no,42900,oppose,66.6,69,2.4000000000000057,0
male,no,1700,oppose,69.9,73,3.0999999999999943,98
male,no,58800,oppose,74.2,77,2.799999999999997,98
male,no,19100,oppose,71.9,75,3.0999999999999943,95
male,no,43400,favor,68.9,71,2.0999999999999943,96
male,no,11300,oppose,70.5,73,2.5,97
female,no,33600,oppose,63.1,64,0.8999999999999986,25
female,no,134600,oppose,59.7,61,1.2999999999999972,0
male,no,76300,oppose,68.6,71,2.4000000000000057,90
male,no,45500,oppose,67.3,69,1.7000000000000028,79
female,no,50800,oppose,69.6,72,2.4000000000000057,17
female,no,10600,oppose,65.2,67,1.7999999999999972,4
female,no,28600,oppose,63.7,65,1.2999999999999972,5
male,no,10700,oppose,68.6,71,2.4000000000000057,99
male,no,89500,favor,69.3,71,1.7000000000000028,80
female,no,18000,oppose,65,66,1,3
male,no,18000,oppose,65.1,67,1.9000000000000057,89
female,no,10600,oppose,66.1,68,1.9000000000000057,28
male,no,57700,oppose,68.1,71,2.9000000000000057,95
female,no,40000,oppose,59.2,60,0.7999999999999972,1
female,no,36800,oppose,67.2,69,1.7999999999999972,9
male,no,31900,oppose,67.6,70,2.4000000000000057,98
female,no,21800,favor,61.6,63,1.3999999999999986,0
male,no,25000,favor,64,66,2,82
male,no,81000,favor,73.2,76,2.799999999999997,96
male,yes,4400,favor,71.2,74,2.799999999999997,97
female,no,23200,favor,59.7,61,1.2999999999999972,3
female,no,17800,oppose,65.8,67,1.2000000000000028,7
male,no,33800,oppose,72.4,75,2.5999999999999943,83
female,no,30300,oppose,66.1,68,1.9000000000000057,25
female,no,31400,favor,68.4,69,0.5999999999999943,8
female,no,9800,oppose,68.1,70,1.9000000000000057,14
male,no,43000,oppose,73.7,76,2.299999999999997,97
male,no,18000,favor,67.3,70,2.700000000000003,85
male,no,39800,oppose,64.8,67,2.200000000000003,96
male,no,69800,oppose,76.7,79,2.299999999999997,95
female,no,19200,oppose,61.9,64,2.1000000000000014,1
female,no,63700,favor,67.9,69,1.0999999999999943,7
female,no,61400,oppose,66.5,68,1.5,4
male,no,11000,favor,66.8,69,2.200000000000003,91
male,no,9500,oppose,68.7,71,2.299999999999997,78
male,no,117100,favor,72.1,74,1.9000000000000057,96
female,no,10700,oppose,62.8,65,2.200000000000003,22
female,no,8300,oppose,65,67,2,24
male,no,112900,favor,70.9,74,3.0999999999999943,92
female,yes,7500,oppose,63.2,65,1.7999999999999972,9
male,no,16700,oppose,68.3,71,2.700000000000003,99
male,no,98700,oppose,67.9,71,3.0999999999999943,98
male,no,42800,favor,69.9,72,2.0999999999999943,89
male,no,49000,oppose,71.8,74,2.200000000000003,96
female,no,46700,oppose,67.3,69,1.7000000000000028,4
male,no,1100,favor,72.1,74,1.9000000000000057,99
female,no,36900,oppose,65.1,67,1.9000000000000057,1
male,no,27100,favor,67.5,70,2.5,97
female,no,36900,oppose,64.1,66,1.9000000000000057,25
male,yes,49400,oppose,68,71,3,90
male,no,24800,oppose,64.9,68,3.0999999999999943,99
male,no,27300,oppose,70.7,73,2.299999999999997,96
female,no,70000,oppose,65.2,67,1.7999999999999972,13
female,no,42900,oppose,62.6,64,1.3999999999999986,2
female,no,44400,oppose,70.8,72,1.2000000000000028,1
female,no,18400,oppose,61.7,63,1.2999999999999972,20
male,no,17200,favor,62.7,65,2.299999999999997,95
female,no,12000,oppose,64.2,65,0.7999999999999972,2
male,no,76700,oppose,73.4,76,2.5999999999999943,94
female,no,29600,favor,62.8,65,2.200000000000003,7
male,no,12700,oppose,70.5,73,2.5,98
male,no,37700,favor,69.6,72,2.4000000000000057,96
female,no,21800,oppose,61.6,63,1.3999999999999986,1
male,no,30300,favor,62.6,65,2.3999999999999986,78
male,no,18000,favor,68.6,71,2.4000000000000057,99
male,no,13600,favor,71.9,74,2.0999999999999943,88
female,no,3200,oppose,68.1,69,0.9000000000000057,1
female,no,8500,oppose,59.8,62,2.200000000000003,12
female,no,53900,favor,65.4,67,1.5999999999999943,1
female,no,123100,oppose,65.4,67,1.5999999999999943,15
male,no,19300,oppose,72,74,2,97
female,no,60900,favor,62.3,64,1.7000000000000028,10
male,no,25400,favor,71.9,75,3.0999999999999943,97
female,no,16000,oppose,64.9,66,1.0999999999999943,4
male,no,8100,favor,68.8,71,2.200000000000003,91
female,no,100800,favor,69.8,71,1.2000000000000028,42
female,yes,8800,favor,68,69,1,7
female,no,54700,favor,65.7,67,1.2999999999999972,11
female,no,37500,oppose,64.7,66,1.2999999999999972,5
female,no,34500,favor,58.1,60,1.8999999999999986,16
female,no,55900,favor,64,66,2,9
female,no,52300,oppose,62.2,64,1.7999999999999972,0
male,no,16900,oppose,70.4,73,2.5999999999999943,93
male,no,4500,oppose,68.9,72,3.0999999999999943,88
female,no,32800,oppose,65.5,67,1.5,3
male,no,28100,oppose,69.7,72,2.299999999999997,89
male,no,120900,oppose,69.1,72,2.9000000000000057,96
female,no,20800,favor,68,69,1,21
male,no,10700,oppose,73.5,76,2.5,64
female,no,38100,oppose,69.7,71,1.2999999999999972,11
female,no,108700,oppose,67.3,69,1.7000000000000028,33
female,no,8400,oppose,60.2,62,1.7999999999999972,18
female,no,15800,oppose,62.2,64,1.7999999999999972,29
male,no,58500,oppose,70.1,73,2.9000000000000057,81
male,no,75400,oppose,68.3,71,2.700000000000003,89
female,no,49400,oppose,63.9,65,1.1000000000000014,15
female,no,35000,oppose,65.9,67,1.0999999999999943,17
male,no,97400,oppose,68.3,71,2.700000000000003,80
male,no,31100,oppose,64.2,66,1.7999999999999972,93
female,yes,26000,oppose,63.2,64,0.7999999999999972,15
male,no,30900,oppose,70.1,73,2.9000000000000057,97
female,no,4200,oppose,65.1,66,0.9000000000000057,7
female,no,27700,oppose,59.8,62,2.200000000000003,5
female,no,21600,favor,63.3,65,1.7000000000000028,0
female,no,30700,oppose,65.4,67,1.5999999999999943,1
female,no,27800,favor,60.7,63,2.299999999999997,1
female,no,7500,oppose,60.3,62,1.7000000000000028,7
male,no,3100,oppose,72,74,2,98
female,no,15100,favor,66.9,68,1.0999999999999943,4
male,no,41800,oppose,70,72,2,86
female,no,29300,oppose,64.9,66,1.0999999999999943,32
male,no,31800,oppose,72.6,74,1.4000000000000057,82
male,no,32100,oppose,73.8,76,2.200000000000003,87
male,no,22300,oppose,70.4,73,2.5999999999999943,96
male,no,138300,oppose,73.4,76,2.5999999999999943,100
male,no,32700,favor,69.4,72,2.5999999999999943,98
female,no,92100,oppose,66.4,68,1.5999999999999943,6
female,no,91400,oppose,65.1,66,0.9000000000000057,19
male,no,18900,oppose,76.9,79,2.0999999999999943,89
male,yes,26900,favor,72.4,75,2.5999999999999943,98
male,yes,28000,oppose,75.6,79,3.4000000000000057,89
male,no,49100,favor,67.1,70,2.9000000000000057,99
male,no,32200,favor,72.5,74,1.5,88
female,no,102100,oppose,65.6,67,1.4000000000000057,8
female,no,32800,oppose,67,68,1,3
male,no,63600,oppose,72,74,2,92
female,no,62000,oppose,67.5,69,1.5,6
male,no,88000,favor,71.4,74,2.5999999999999943,69
female,no,16900,oppose,67.2,69,1.7999999999999972,3
female,no,88600,oppose,62.7,65,2.299999999999997,2
male,no,18700,oppose,67.5,70,2.5,99
female,no,27700,oppose,65.1,67,1.9000000000000057,37
female,no,34500,oppose,67.7,70,2.299999999999997,1
male,no,43900,oppose,70.9,73,2.0999999999999943,80
male,no,73200,oppose,70.9,73,2.0999999999999943,91
male,no,34500,oppose,70.6,73,2.4000000000000057,89
male,no,43400,oppose,75.2,78,2.799999999999997,93
male,no,92800,oppose,70.5,73,2.5,85
female,no,79900,favor,61.9,64,2.1000000000000014,14
female,yes,70500,oppose,62.5,64,1.5,18
male,no,17600,oppose,70.4,73,2.5999999999999943,77
female,no,21700,oppose,63.2,65,1.7999999999999972,8
male,no,5400,favor,70.3,73,2.700000000000003,97
male,no,49100,oppose,65.8,68,2.200000000000003,97
male,no,28700,oppose,68.4,71,2.5999999999999943,98
female,no,68300,oppose,67,69,2,16
female,no,161200,oppose,64.1,65,0.9000000000000057,14
male,no,3800,oppose,73.6,76,2.4000000000000057,87
male,no,62300,favor,73.7,76,2.299999999999997,97
male,no,45100,favor,68.4,71,2.5999999999999943,95
male,no,17700,favor,73.8,77,3.200000000000003,87
female,no,7900,favor,60.1,62,1.8999999999999986,1
male,no,4300,favor,72.2,75,2.799999999999997,79
male,no,67900,favor,69.3,71,1.7000000000000028,91
male,no,22400,oppose,68.5,71,2.5,97
male,no,53800,favor,70.5,73,2.5,98
female,no,29400,oppose,62.3,64,1.7000000000000028,19
male,no,21700,oppose,71,74,3,76
male,no,57300,oppose,69,71,2,84
male,no,40800,favor,73,75,2,94
female,no,80600,oppose,61.5,64,2.5,1
male,no,22100,oppose,69.6,72,2.4000000000000057,95
male,no,28500,favor,70.7,72,1.2999999999999972,92
female,no,7400,oppose,69.2,70,0.7999999999999972,2
female,no,900,oppose,60.5,62,1.5,2
female,no,21900,oppose,68.6,70,1.4000000000000057,18
male,no,9500,oppose,69.5,72,2.5,83
female,no,40900,oppose,65.5,67,1.5,4
female,no,13100,oppose,62.3,63,0.7000000000000028,1
female,no,5500,oppose,67.1,68,0.9000000000000057,5
male,no,126800,oppose,70.3,73,2.700000000000003,98
female,no,66400,oppose,66.4,68,1.5999999999999943,10
male,no,53700,oppose,69.9,72,2.0999999999999943,92
female,no,14200,oppose,66.1,68,1.9000000000000057,3
female,no,103300,oppose,62,64,2,19
male,no,7800,oppose,69.7,72,2.299999999999997,99
male,no,16500,oppose,67.5,70,2.5,90
female,no,29100,oppose,64.7,67,2.299999999999997,14
female,no,15400,oppose,64.3,66,1.7000000000000028,9
female,no,124500,favor,63.1,64,0.8999999999999986,0
female,no,11900,favor,61,62,1,15
male,no,23000,oppose,71.1,73,1.9000000000000057,96
female,no,36600,oppose,61.4,63,1.6000000000000014,8
female,no,19700,favor,65.1,67,1.9000000000000057,0
female,no,18300,oppose,67,69,2,4
female,no,22900,favor,65.5,67,1.5,20
female,no,52800,favor,63.7,65,1.2999999999999972,4
female,yes,50700,oppose,63.6,65,1.3999999999999986,8
female,no,20700,oppose,68.2,70,1.7999999999999972,2
male,no,22400,oppose,74.6,77,2.4000000000000057,91
male,no,19100,favor,65.1,68,2.9000000000000057,83
male,no,87400,oppose,65.2,67,1.7999999999999972,93
male,no,29100,oppose,65.5,68,2.5,97
female,no,63300,oppose,65.5,67,1.5,15
female,no,19900,favor,63,65,2,1
female,no,54100,favor,64.3,66,1.7000000000000028,10
male,no,36600,favor,72.5,75,2.5,88
female,no,73600,oppose,62.2,64,1.7999999999999972,13
male,no,54400,oppose,74.7,78,3.299999999999997,86
female,no,32900,oppose,64.9,66,1.0999999999999943,1
male,no,52900,oppose,69.5,72,2.5,81
female,no,106300,oppose,67.4,69,1.5999999999999943,8
male,yes,54300,oppose,68.6,71,2.4000000000000057,90
female,yes,154400,favor,62.1,64,1.8999999999999986,3
female,yes,11000,oppose,66.9,68,1.0999999999999943,11
female,no,19700,favor,65.8,67,1.2000000000000028,17
male,no,71000,favor,67.9,70,2.0999999999999943,98
male,no,41800,favor,73.4,76,2.5999999999999943,93
male,no,84200,favor,67.7,70,2.299999999999997,79
male,no,40600,oppose,68.9,71,2.0999999999999943,96
male,no,128800,oppose,64.1,66,1.9000000000000057,87
female,no,86100,oppose,61.1,62,0.8999999999999986,8
male,no,41500,oppose,69.6,72,2.4000000000000057,98
male,no,53200,favor,72.4,75,2.5999999999999943,98
male,no,45200,favor,72.9,76,3.0999999999999943,98
male,no,27000,favor,71.2,73,1.7999999999999972,95
female,no,36700,favor,67.9,69,1.0999999999999943,6
male,no,47100,oppose,66.9,70,3.0999999999999943,97
female,yes,25800,oppose,63.3,65,1.7000000000000028,2
female,no,29500,favor,70.9,73,2.0999999999999943,2
male,no,51200,oppose,69.5,73,3.5,94
male,no,25000,oppose,67.4,70,2.5999999999999943,84
male,no,2100,oppose,72.5,75,2.5,99
female,no,123500,oppose,68.2,70,1.7999999999999972,5
female,no,38100,oppose,61.9,63,1.1000000000000014,30
male,no,23200,oppose,68.2,70,1.7999999999999972,97
female,no,11000,favor,66.2,67,0.7999999999999972,5
female,no,30200,oppose,61.9,63,1.1000000000000014,3
male,no,55000,favor,69.2,72,2.799999999999997,94
female,no,17000,oppose,64.7,66,1.2999999999999972,20
male,no,75300,oppose,69.9,73,3.0999999999999943,98
male,no,97000,oppose,64.4,67,2.5999999999999943,99
male,no,25300,favor,73.1,75,1.9000000000000057,86
female,no,59300,oppose,66.7,68,1.2999999999999972,0
female,no,34700,oppose,68,70,2,1
female,no,28000,oppose,65.7,67,1.2999999999999972,26
female,no,26600,oppose,64.7,66,1.2999999999999972,14
female,no,19700,favor,64.3,66,1.7000000000000028,5
male,no,35600,favor,66.9,70,3.0999999999999943,79
female,no,52200,oppose,69.6,71,1.4000000000000057,9
male,no,61700,oppose,73.4,76,2.5999999999999943,93
female,no,14700,oppose,59.4,61,1.6000000000000014,22
male,no,14200,oppose,68.4,71,2.5999999999999943,81
female,no,24400,oppose,60.5,62,1.5,10
male,no,27800,oppose,68.7,72,3.299999999999997,98
male,no,37500,oppose,68.2,71,2.799999999999997,91
male,no,55600,favor,70.3,72,1.7000000000000028,93
female,no,5300,oppose,68,69,1,14
female,no,24000,oppose,66.4,68,1.5999999999999943,3
male,no,67800,favor,73.7,76,2.299999999999997,96
female,no,15900,oppose,66.3,69,2.700000000000003,1
female,no,21100,oppose,60.7,62,1.2999999999999972,11
female,no,74800,favor,60.8,63,2.200000000000003,11
female,no,14800,favor,67.3,69,1.7000000000000028,7
female,no,55300,oppose,61.6,63,1.3999999999999986,8
male,no,10800,oppose,69.1,72,2.9000000000000057,95
male,yes,52700,favor,64.5,67,2.5,99
male,no,12200,oppose,64.8,67,2.200000000000003,96
female,no,31000,favor,66,67,1,4
male,no,10500,favor,75.2,78,2.799999999999997,92
female,no,5100,oppose,69.2,71,1.7999999999999972,9
female,no,19000,oppose,69.9,72,2.0999999999999943,3
male,no,47000,oppose,70.5,73,2.5,98
male,no,36200,oppose,74.2,77,2.799999999999997,82
male,no,39700,oppose,71.1,74,2.9000000000000057,82
male,no,96000,oppose,76.9,79,2.0999999999999943,83
male,no,14200,oppose,69.5,73,3.5,84
male,yes,82500,oppose,68,70,2,94
female,no,25700,oppose,66,67,1,16
female,no,9600,oppose,69.9,72,2.0999999999999943,3
female,no,39300,oppose,62.2,64,1.7999999999999972,1
male,yes,24400,oppose,71.5,74,2.5,82
female,no,29800,oppose,67.4,69,1.5999999999999943,3
male,no,55000,oppose,70,73,3,78
male,no,20300,oppose,69.6,72,2.4000000000000057,95
male,no,35700,favor,75.2,77,1.7999999999999972,98
female,no,66500,oppose,67,69,2,12
male,no,44200,oppose,74.2,77,2.799999999999997,93
female,no,80900,oppose,66.2,67,0.7999999999999972,9
male,no,35900,oppose,66.8,69,2.200000000000003,97
male,no,26500,favor,68.9,72,3.0999999999999943,98
female,no,45700,favor,65,66,1,6
female,no,18800,oppose,64.4,66,1.5999999999999943,6
female,no,23300,oppose,59.8,61,1.2000000000000028,12
male,no,13800,oppose,73.6,76,2.4000000000000057,70
female,no,36100,oppose,63.2,65,1.7999999999999972,8
male,no,68500,favor,72.5,74,1.5,87
female,no,24100,oppose,67.7,69,1.2999999999999972,2
female,no,59500,favor,72,74,2,1
male,no,116700,oppose,68.1,71,2.9000000000000057,85
male,no,8200,favor,66.5,69,2.5,85
male,no,15500,oppose,68.5,71,2.5,97
male,no,17100,oppose,66.3,69,2.700000000000003,91
male,no,33600,oppose,66.1,69,2.9000000000000057,100
male,no,23600,oppose,67.2,70,2.799999999999997,99
female,no,23400,oppose,68,69,1,1
female,no,48600,favor,70.8,72,1.2000000000000028,4
female,no,90000,oppose,69.1,71,1.9000000000000057,21
male,no,15400,oppose,70,72,2,95
male,no,41600,oppose,71.2,74,2.799999999999997,99
female,no,4700,favor,69.7,71,1.2999999999999972,3
female,no,63100,oppose,71.2,73,1.7999999999999972,4
male,no,60400,oppose,66.8,69,2.200000000000003,95
male,no,14600,favor,70.6,73,2.4000000000000057,70
male,no,9600,oppose,67.9,70,2.0999999999999943,99
male,yes,63000,favor,72.1,74,1.9000000000000057,90
male,no,83300,oppose,67.9,70,2.0999999999999943,99
female,no,26100,oppose,66.6,69,2.4000000000000057,2
female,no,18600,oppose,65.8,67,1.2000000000000028,7
male,no,38900,oppose,62.9,65,2.1000000000000014,83
female,no,30000,oppose,65.7,67,1.2999999999999972,5
male,no,37600,oppose,68.9,71,2.0999999999999943,70
male,no,31200,oppose,63.7,66,2.299999999999997,97
male,no,27100,favor,73.9,76,2.0999999999999943,94
female,no,95900,oppose,60.4,62,1.6000000000000014,5
male,no,41800,oppose,74.3,77,2.700000000000003,92
female,no,7500,favor,63.2,65,1.7999999999999972,2
female,no,33800,oppose,68.2,70,1.7999999999999972,3
male,no,23700,favor,68.5,71,2.5,95
female,no,77200,oppose,65.8,67,1.2000000000000028,17
female,yes,13000,oppose,62.8,64,1.2000000000000028,40
female,no,47500,favor,70.3,72,1.7000000000000028,24
female,no,27000,oppose,64.7,66,1.2999999999999972,4
female,no,50300,oppose,65.8,67,1.2000000000000028,22
male,no,20700,oppose,67.1,69,1.9000000000000057,98
male,no,56100,favor,67,69,2,92
male,no,53000,favor,71.5,74,2.5,99
female,no,23100,favor,63.5,65,1.5,23
male,no,60000,oppose,66.7,70,3.299999999999997,88
female,no,51100,oppose,65.1,67,1.9000000000000057,34
female,no,27200,oppose,64.2,66,1.7999999999999972,1
female,no,25500,oppose,70.9,73,2.0999999999999943,1
male,no,22800,favor,69.4,72,2.5999999999999943,98
female,no,14800,oppose,63.9,66,2.1000000000000014,5
male,no,6600,oppose,63.5,66,2.5,99
female,no,11100,oppose,62.2,64,1.7999999999999972,4
female,no,46600,favor,64.5,66,1.5,5
male,no,27700,oppose,65.1,68,2.9000000000000057,97
